iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec, med_err_ra, med_err_dec
1645+224,  16, 25.4, 2015.65, 1996.01, 2021.44, 252.0063980831, 0.071, +22.4092077486, 0.066, 0.374, 0.373
1645+271,   4, 23.6, 2010.57, 1996.37, 2019.95, 251.8899932686, 0.094, +27.0995259727, 0.066, 0.423, 0.501
1645+410,   5, 23.4, 2013.16, 1996.44, 2019.88, 251.7369112488, 0.067, +40.9881033661, 0.033, 0.074, 0.127
1645+635,   6, 24.8, 2014.42, 1995.30, 2020.06, 251.4939695110, 0.062, +63.5030341128, 0.025, 0.113, 0.105
1645-262,   6, 14.1, 2015.58, 2005.52, 2019.63, 252.2679805286, 0.064, -26.3357260917, 0.251, 0.205, 0.531
1645-329,   8, 12.0, 2017.08, 2008.06, 2020.06, 252.1764629801, 0.086, -33.0302588410, 0.310, 0.176, 0.446
1646+042,   4, 23.0, 2011.49, 1995.54, 2018.51, 252.3653310202, 0.059,  +4.2011077278, 0.133, 0.095, 0.187
1646+217,   4,  2.2, 2018.78, 2017.74, 2019.95, 252.0711218097, 0.389, +21.6849749623, 0.515, 0.829, 1.487
1646+411,   5, 23.5, 2013.17, 1996.44, 2019.95, 252.1219084376, 0.115, +41.0682090673, 0.114, 0.099, 0.124
1646+499,   5, 23.3, 2013.21, 1996.61, 2019.95, 251.8954662351, 0.066, +49.8334966245, 0.091, 0.117, 0.168
1646-506,  11,  2.9, 2017.92, 2016.30, 2019.24, 252.5692795080, 0.237, -50.7467251879, 0.172, 0.592, 0.824
1647+065,   5, 24.3, 2013.20, 1995.54, 2019.88, 252.4603806838, 0.056,  +6.4481802491, 0.052, 0.080, 0.163
1647+744,   6, 13.7, 2014.03, 2005.42, 2019.08, 251.5632193050, 2.709, +74.3197420952, 2.853, 2.019, 1.268
1647-296,  49, 25.9, 2012.87, 1995.52, 2021.47, 252.6647671250, 0.045, -29.7297096031, 0.057, 0.367, 0.331
1648+015,   5, 24.3, 2013.20, 1995.54, 2019.88, 252.7652598788, 0.028,  +1.4898494141, 0.107, 0.083, 0.171
1648+084,   5, 24.3, 2011.79, 1995.54, 2019.88, 252.6565113310, 0.030,  +8.4145087198, 0.086, 0.076, 0.148
1649+063,   5, 24.3, 2013.20, 1995.54, 2019.88, 253.0058336389, 0.036,  +6.3153760760, 0.109, 0.075, 0.151
1649+216,   5, 12.9, 2013.99, 2005.52, 2018.42, 252.9076838286, 0.044, +21.5901816424, 0.136, 0.213, 0.314
1649+401,   4,  2.4, 2018.69, 2017.59, 2019.95, 252.9063586468, 0.280, +40.0386033209, 0.161, 0.418, 0.552
1650+581,   4,  1.8, 2019.28, 2018.57, 2020.36, 252.8452707548, 6.244, +58.0951229704, 1.325,10.156, 3.812
1650-157,   6, 10.1, 2016.15, 2009.06, 2019.13, 253.3925267563, 0.062, -15.8583022628, 0.122, 0.168, 0.392
1651+312,   4, 22.0, 2011.68, 1996.37, 2018.33, 253.3746277325, 0.016, +31.1324645677, 0.061, 0.087, 0.130
1651+391,  90, 24.6, 2013.35, 1996.44, 2021.02, 253.2437899170, 0.014, +39.0471728226, 0.014, 0.115, 0.149
1651+747,   5, 13.6, 2015.02, 2005.50, 2019.08, 252.4206399566, 0.301, +74.7123948490, 0.104, 0.253, 0.184
1652-184,   4,  2.0, 2018.84, 2017.61, 2019.63, 253.7633609510, 0.107, -18.5252882082, 0.170, 0.178, 0.356
1653+198,   3,  1.1, 2018.92, 2018.33, 2019.44, 253.9315306561, 0.247, +19.8130855656, 0.215, 0.229, 0.399
1653+426,   5, 14.4, 2015.02, 2005.55, 2019.95, 253.8283123584, 0.058, +42.5610619668, 0.105, 0.118, 0.176
1653-329,   5,  9.5, 2016.92, 2010.59, 2020.14, 254.0702545113, 0.262, -33.0363326509, 0.721, 0.453, 1.425
1654+185,   5, 23.2, 2008.96, 1996.01, 2019.22, 254.1420380884, 0.172, +18.4406518270, 0.110, 0.431, 0.353
1654+866,   6, 17.6, 2013.09, 2002.37, 2019.95, 249.8542360624,324.481, +86.5314252313,19.279, 0.566, 0.573
1654-020,   4,  6.2, 2017.53, 2014.01, 2020.20, 254.2338259703, 0.179,  -2.1137552403, 0.305, 0.117, 0.257
1654-199,   7, 14.3, 2014.41, 2005.36, 2019.63, 254.3888947347, 0.098, -20.0763843348, 0.213, 0.228, 0.532
1655+077,  65, 31.3, 2008.52, 1987.85, 2019.20, 254.5375477875, 0.026,  +7.6909834519, 0.036, 0.320, 0.541
1655+534,   5, 12.2, 2015.47, 2006.96, 2019.19, 254.1651010287, 0.179, +53.3635474646, 0.056, 0.224, 0.361
1656+053,  94, 37.1, 2003.54, 1981.46, 2018.58, 254.6393638526, 0.037,  +5.2545677540, 0.038, 1.138, 1.022
1656+477,  27, 25.3, 2005.38, 1993.54, 2018.79, 254.5115816482, 0.031, +47.6303418850, 0.078, 0.164, 0.252
1656+482,   6, 23.5, 2014.39, 1996.61, 2020.06, 254.4453289488, 0.037, +48.1425113410, 0.060, 0.096, 0.137
1656+571,   5, 24.6, 2013.00, 1994.61, 2019.19, 254.3362873333, 0.075, +57.0981954570, 0.029, 0.108, 0.111
1656+602,   5, 14.6, 2015.38, 2005.52, 2020.14, 254.2010206876, 0.046, +60.2045651373, 0.051, 0.158, 0.122
1656-075, 173, 19.3, 2015.13, 2002.09, 2021.34, 254.6835915146, 0.026,  -7.6549151346, 0.027, 0.466, 0.514
1657+022,   5, 14.4, 2015.19, 2005.55, 2019.95, 254.9374886192, 0.064,  +2.2186232959, 0.166, 0.132, 0.295
1657+054,   5, 15.6, 2014.95, 2004.35, 2019.95, 255.0998166242, 0.041,  +5.3789153728, 0.098, 0.091, 0.192
1657+265,   4, 22.0, 2010.86, 1996.37, 2018.42, 254.8506227077, 0.089, +26.4935952786, 0.061, 0.126, 0.207
1657-261, 870, 34.3, 2015.66, 1987.22, 2021.48, 255.2214752591, 0.009, -26.1810348293, 0.009, 0.257, 0.250
1657-298,   3,  2.7, 2018.97, 2017.61, 2020.26, 255.2910929008, 6.367, -29.9112465540, 5.566, 3.770, 7.090
1657-562,  72, 17.8, 2012.75, 2003.60, 2021.40, 255.4369088569, 0.073, -56.3655285544, 0.095, 0.226, 0.394
1658+037,   5, 13.0, 2015.47, 2006.96, 2019.95, 255.3390758085, 0.050,  +3.6475486648, 0.161, 0.100, 0.234
1658-189,   6, 14.1, 2015.66, 2005.52, 2019.63, 255.3620589200, 0.097, -19.0587703693, 0.097, 0.146, 0.376
1659+399,  54, 15.5, 2014.15, 2005.42, 2020.89, 255.3526450601, 0.026, +39.9103032046, 0.024, 0.222, 0.286
1659-241,   6,  3.1, 2017.99, 2016.61, 2019.72, 255.5593425356, 0.139, -24.2524289860, 0.165, 0.506, 1.206
1659-621,  59, 15.7, 2011.97, 2003.60, 2019.35, 255.9022550985, 0.075, -62.2111134655, 0.059, 0.237, 0.315
1700+151,   6, 23.4, 2010.38, 1996.01, 2019.44, 255.5904915344, 0.115, +15.0350219665, 0.141, 0.196, 0.355
1700+320,   5,  6.2, 2016.59, 2013.47, 2019.63, 255.6358753759, 0.530, +31.9645449640, 0.649, 0.661, 1.438
1700+685,   5, 24.8, 2011.65, 1995.30, 2020.14, 255.0387202518, 0.203, +68.5019330643, 0.075, 0.113, 0.125
1701+016,   5, 14.4, 2015.19, 2005.52, 2019.95, 256.0312048102, 0.057,  +1.5690205421, 0.146, 0.158, 0.309
1701-132,   5, 14.7, 2014.64, 2004.40, 2019.13, 256.0211951630, 0.063, -13.2761768182, 0.066, 0.153, 0.373
1701-246,   6,  4.8, 2017.84, 2014.97, 2019.72, 256.2553424854, 0.194, -24.7527100736, 0.361, 0.553, 1.453
1704+099,   6, 14.5, 2016.02, 2005.55, 2020.06, 256.6530304957, 0.088,  +9.8998993531, 0.101, 0.141, 0.271
1704+122,   5, 13.9, 2014.99, 2005.52, 2019.44, 256.5854060006, 0.076, +12.1499428971, 0.136, 0.201, 0.338
1704+512,   5, 22.0, 2010.97, 1996.61, 2018.58, 256.3600565891, 0.064, +51.1598321882, 0.132, 0.276, 0.278
1704-141,   5, 13.8, 2014.84, 2005.36, 2019.16, 256.8349606470, 0.076, -14.2564241777, 0.156, 0.134, 0.300
1704-178,   5,  1.5, 2018.96, 2018.26, 2019.72, 256.8191303170, 0.166, -17.9378204857, 0.550, 0.390, 1.118
1705+018, 362, 30.1, 2013.20, 1991.28, 2021.40, 256.8933969587, 0.010,  +1.8126942274, 0.011, 0.220, 0.367
1705+135,  15, 23.8, 2010.29, 1996.01, 2019.77, 256.9401553348, 0.130, +13.5181202910, 0.096, 0.212, 0.344
1705+188,   5, 14.0, 2015.00, 2005.52, 2019.51, 256.9739478325, 0.066, +18.7775059921, 0.135, 0.122, 0.250
1705+456,  22, 26.8, 2003.17, 1991.49, 2018.27, 256.8239725517, 0.088, +45.6029313313, 0.044, 0.237, 0.242
1705+717,   4,  3.0, 2017.83, 2016.11, 2019.13, 256.1957375755, 4.055, +71.6382242188, 0.315, 0.788, 0.493
1705-353,   5, 12.1, 2016.35, 2008.06, 2020.14, 257.3277763762, 0.510, -35.4228341237, 1.387, 0.822, 2.192
1706+006,   6, 24.5, 2014.36, 1995.54, 2020.06, 257.1860309871, 0.056,  +0.5859764181, 0.224, 0.119, 0.266
1706+338,   5, 12.7, 2015.39, 2006.96, 2019.63, 257.0052143914, 0.075, +33.7795490351, 0.166, 0.166, 0.305
1706-174, 164, 30.8, 2011.00, 1990.55, 2021.39, 257.3931058044, 0.029, -17.4814902880, 0.032, 0.550, 0.620
1706-223,   4,  1.7, 2019.00, 2018.05, 2019.72, 257.3678641900, 0.366, -22.4473723929, 0.979, 0.564, 1.495
1707+779,   4,  3.8, 2017.64, 2015.31, 2019.13, 256.3551627425, 2.530, +77.9336924932, 0.182, 0.285, 0.303
1707-038,   4,  6.2, 2017.53, 2014.01, 2020.20, 257.5716890508, 0.082,  -3.9305914392, 0.365, 0.121, 0.262
1707-376,   4,  1.9, 2019.50, 2018.51, 2020.36, 257.8354733908, 0.163, -37.7377448535, 0.153, 0.658, 2.725
1708+433,   6, 13.1, 2016.32, 2006.93, 2020.06, 257.4211940738, 0.045, +43.3123701424, 0.074, 0.100, 0.144
1708-250,   6,  4.9, 2017.87, 2014.97, 2019.85, 257.8462594908, 0.112, -25.1504341320, 0.185, 0.247, 0.679
1708-335,   5, 14.6, 2014.85, 2005.50, 2020.14, 257.9541387007, 1.080, -33.6447403206, 2.351, 1.277, 3.552
1709-182,   6, 14.3, 2015.86, 2005.52, 2019.85, 258.1320721141, 0.052, -18.3341022172, 0.118, 0.130, 0.338
1709-342,   4,  2.2, 2018.94, 2018.01, 2020.20, 258.2914233806, 0.732, -34.3081748213, 0.751, 0.624, 2.326
1710+542,   5, 13.6, 2015.20, 2005.55, 2019.19, 257.9187697552, 0.099, +54.1958707013, 0.045, 0.141, 0.216
1710-269,   9, 22.4, 2013.51, 1997.50, 2019.85, 258.3803150109, 0.069, -26.9812574092, 0.086, 0.120, 0.316
1710-323,   7, 12.1, 2016.69, 2008.06, 2020.20, 258.4616259672, 0.091, -32.4367248539, 0.327, 0.305, 0.739
1711-208,   6, 14.4, 2015.51, 2005.42, 2019.85, 258.6354710231, 0.110, -20.8984138486, 0.209, 0.181, 0.441
1711-209,   5, 10.8, 2016.66, 2009.06, 2019.88, 258.6677582274, 0.151, -21.0114874329, 0.398, 0.302, 0.696
1711-251,   1,  0.0, 2016.57, 2016.57, 2016.57, 258.6992709185, 0.000, -25.2428426664, 0.000,121.430,178.315
1712+493,   6, 23.5, 2014.57, 1996.61, 2020.06, 258.3964484405, 0.121, +49.2757046513, 0.049, 0.132, 0.176
1712-059,   5, 14.9, 2015.13, 2005.36, 2020.26, 258.7357238352, 0.070,  -5.9723872579, 0.197, 0.140, 0.313
1713+218,   4,  1.8, 2019.42, 2018.44, 2020.23, 258.8286223771, 1.517, +21.7724929542, 1.449, 0.166, 0.271
1713-048,   5, 14.8, 2015.16, 2005.50, 2020.26, 259.1103669723, 0.032,  -4.8699847466, 0.166, 0.138, 0.320
1713-191,   5,  1.6, 2019.00, 2018.26, 2019.88, 259.0411596110, 0.505, -19.1594016764, 1.135, 0.752, 1.834
1714+193,   5, 14.0, 2015.00, 2005.52, 2019.51, 259.2548580924, 0.042, +19.2946266170, 0.112, 0.113, 0.238
1714+219,   5, 22.4, 2008.46, 1996.01, 2018.44, 259.0466279689, 0.109, +21.8704632153, 0.081, 0.129, 0.219
1714+231,   5,  3.4, 2018.49, 2016.71, 2020.06, 259.2235679163, 0.144, +23.0981441777, 0.216, 0.444, 0.628
1714-336,   6, 15.8, 2013.52, 2004.35, 2020.20, 259.4001221866, 0.943, -33.7024521808, 2.193, 1.631, 3.345
1714-397,   6,  6.7, 2017.57, 2013.70, 2020.36, 259.4108326154,10.139, -39.8146298985, 7.532, 5.211,15.407
1715-112,   5, 14.8, 2014.85, 2004.40, 2019.16, 259.5622837061, 0.074, -11.3458266242, 0.377, 0.172, 0.384
1715-287,   5, 14.7, 2015.31, 2005.55, 2020.26, 259.7057488443, 0.222, -28.8447499058, 0.530, 0.444, 0.987
1716+070,   6, 15.7, 2015.86, 2004.33, 2020.06, 259.7955557368, 0.047,  +6.9710406426, 0.084, 0.102, 0.205
1716+686,   5, 24.8, 2013.16, 1995.30, 2020.14, 259.0580749566, 0.194, +68.6107625056, 0.103, 0.121, 0.099
1716-142,   5, 13.7, 2015.07, 2005.50, 2019.16, 259.7584164597, 0.029, -14.3386140679, 0.149, 0.107, 0.269
1717+083,   6, 24.5, 2014.39, 1995.54, 2020.06, 259.9675259091, 0.046,  +8.2843205683, 0.093, 0.095, 0.196
1717+178, 112, 33.6, 2012.44, 1987.59, 2021.18, 259.8043686707, 0.018, +17.7517880985, 0.021, 0.164, 0.199
1717+490,   5,  5.0, 2018.16, 2015.06, 2020.06, 259.8103858373, 0.094, +48.9803960396, 0.076, 0.147, 0.206
1717-229,   5,  4.7, 2017.96, 2015.21, 2019.88, 260.1814874519, 0.064, -22.9735662180, 0.140, 0.291, 1.038
1717-236,   2,  1.1, 2019.83, 2019.30, 2020.36, 260.2241627001, 0.941, -23.6609537328, 0.521, 0.978, 2.462
1717-618,   3,  2.0, 2018.92, 2017.64, 2019.64, 260.4125691538, 0.282, -61.9119495616, 0.524, 0.385, 0.594
1718+384,   5, 12.6, 2015.40, 2007.03, 2019.63, 260.0430616252, 0.049, +38.4322679214, 0.076, 0.097, 0.156
1718+481,   5, 14.6, 2015.28, 2005.52, 2020.14, 259.9093731270, 0.575, +48.0700691513, 0.493, 1.388, 1.496
1718-084,   5, 15.9, 2014.43, 2004.40, 2020.26, 260.2486917170, 0.104,  -8.5381439642, 0.298, 0.178, 0.395
1718-164,   3,  1.6, 2018.58, 2017.61, 2019.16, 260.3943993366, 0.169, -16.4820919834, 0.527, 0.187, 0.478
1718-259,  22, 12.7, 2018.61, 2008.37, 2021.07, 260.4832464491, 0.091, -25.9779702919, 0.159, 0.432, 1.096
1718-649,  23, 27.4, 2006.91, 1990.60, 2017.97, 260.9209553336, 0.522, -65.0101696059, 0.193, 0.391, 0.497
1719+357,   5, 23.3, 2013.30, 1996.44, 2019.72, 260.2895460528, 0.066, +35.7044620959, 0.057, 0.114, 0.196
1719-050,   5, 14.9, 2015.13, 2005.36, 2020.26, 260.5147437286, 0.100,  -5.0569460474, 0.240, 0.152, 0.334
1720+102,   5, 15.2, 2014.77, 2004.35, 2019.51, 260.6857616098, 0.069, +10.2266037837, 0.079, 0.092, 0.167
1720+250,   6, 23.7, 2014.44, 1996.37, 2020.06, 260.7207915283, 0.045, +24.9763034109, 0.317, 0.121, 0.231
1720+282,   6, 23.7, 2014.43, 1996.37, 2020.06, 260.6756732863, 0.067, +28.2500211373, 0.097, 0.102, 0.187
1721+024,   5,  5.5, 2017.73, 2014.61, 2020.14, 261.1208127783, 0.548,  +2.4135195224, 0.715, 1.112, 1.740
1721+343,   5, 12.7, 2015.50, 2007.07, 2019.72, 260.8366496179, 0.107, +34.2994349925, 0.308, 0.191, 0.319
1721+589,   5, 24.0, 2007.87, 1994.61, 2018.58, 260.6530275188, 0.142, +58.9395168274, 0.029, 0.237, 0.297
1721-146,   5, 13.7, 2015.13, 2005.50, 2019.19, 261.1956939436, 0.053, -14.7332668780, 0.234, 0.097, 0.254
1722+119,   5,  2.8, 2017.82, 2016.71, 2019.51, 261.2680870728, 0.112, +11.8709643115, 0.204, 0.165, 0.333
1722+330,  87, 24.5, 2015.34, 1996.37, 2020.91, 261.0591575985, 0.034, +33.0510942057, 0.045, 0.306, 0.417
1722+401,   7, 23.0, 2015.24, 1996.44, 2019.43, 261.0226200588, 0.067, +40.0767936309, 0.047, 0.138, 0.199
1722+526,   5, 24.6, 2011.68, 1994.61, 2019.20, 260.9156102618, 0.165, +52.6134431917, 0.048, 0.243, 0.198
1722+611,   5, 13.7, 2010.28, 2004.33, 2018.05, 260.6669139984, 0.118, +61.0999409243, 0.095, 0.143, 0.238
1722-554,   4,  3.1, 2018.47, 2016.78, 2019.91, 261.7067785510, 0.462, -55.4945736789, 0.417, 1.906, 1.672
1722-644,   3,  2.3, 2018.51, 2017.64, 2019.91, 261.7409414635, 2.037, -64.4646402170, 0.271, 1.159, 0.747
1723+051,   5, 14.6, 2015.17, 2005.52, 2020.14, 261.6032643231, 0.034,  +5.0785214405, 0.165, 0.121, 0.296
1723+658,   5, 14.6, 2015.07, 2005.52, 2020.14, 260.8089084882, 0.124, +65.7961608160, 0.059, 0.124, 0.144
1723-229,   6, 14.6, 2015.91, 2005.36, 2019.95, 261.7454354970, 0.109, -22.9670960988, 0.222, 0.098, 0.225
1724+066,   5, 14.6, 2015.17, 2005.52, 2020.14, 261.6872720105, 0.058,  +6.6551416568, 0.112, 0.092, 0.202
1724+322,   5, 14.2, 2015.20, 2005.55, 2019.72, 261.6463527322, 0.064, +32.2230617448, 0.055, 0.089, 0.142
1724+589,   3,  0.6, 2018.94, 2018.61, 2019.20, 261.3959236331, 0.258, +58.8611101639, 0.150, 0.232, 0.258
1724+609,   4, 22.4, 2008.33, 1994.61, 2017.06, 261.1725628508, 0.060, +60.9321464517, 0.039, 0.504, 0.453
1724-198,   6,  5.3, 2017.50, 2014.68, 2019.95, 261.8332351519, 0.109, -19.8629614978, 0.166, 0.391, 0.814
1725+044,  43, 31.2, 2006.63, 1990.11, 2021.32, 262.1039696953, 0.025,  +4.4513649573, 0.033, 0.209, 0.267
1725+123, 130, 25.9, 2016.78, 1995.54, 2021.48, 262.0293800560, 0.011, +12.2609681790, 0.019, 0.326, 0.289
1725-795,  39, 15.8, 2013.01, 2003.68, 2019.48, 263.4195844218, 0.210, -79.5988101875, 0.071, 0.256, 0.451
1726+455,1569, 29.2, 2003.29, 1992.27, 2021.44, 261.8652116776, 0.005, +45.5110364585, 0.004, 0.180, 0.196
1726+552,   5, 24.6, 2012.99, 1994.61, 2019.20, 261.8477888671, 0.103, +55.1815376180, 0.156, 0.107, 0.136
1726+769,   6, 23.8, 2011.87, 1995.30, 2019.13, 260.9976880924, 0.482, +76.8865421859, 0.051, 0.151, 0.186
1726-038,   4,  4.5, 2017.43, 2014.60, 2019.07, 262.2093130295, 0.072,  -3.8473430851, 0.076, 0.127, 0.285
1726-269,   7, 13.1, 2016.75, 2006.96, 2020.06, 262.2842348077, 0.174, -26.9640958452, 0.446, 0.467, 1.314
1727+386,   5, 15.4, 2014.96, 2004.35, 2019.72, 262.2464224815, 0.051, +38.6406801542, 0.082, 0.099, 0.146
1727+502,  14, 29.8, 1998.18, 1988.82, 2018.61, 262.0776001054, 0.187, +50.2195750298, 0.111, 1.723, 1.494
1727+771,   6, 13.0, 2016.39, 2006.12, 2019.13, 261.3735637874, 0.378, +77.1347823889, 0.168, 0.263, 0.193
1727-052,   5, 12.0, 2015.35, 2007.03, 2019.07, 262.6378158023, 0.283,  -5.2522417271, 0.487, 0.249, 0.536
1728+004,   6, 15.8, 2015.73, 2004.33, 2020.14, 262.6458311169, 0.047,  +0.4107476509, 0.110, 0.135, 0.226
1728+774,   5,  3.0, 2017.85, 2016.11, 2019.16, 261.4610323337, 1.147, +77.4399369235, 0.679, 0.633, 0.842
1729-373,   7, 18.2, 2013.49, 2002.09, 2020.26, 263.3133045423, 0.286, -37.3756664972, 0.651, 0.815, 3.080
1730+604,   4,  4.7, 2017.64, 2015.54, 2020.20, 262.7196392551, 0.229, +60.4213123024, 0.253, 0.257, 0.308
1732+081,   5, 14.7, 2015.20, 2005.52, 2020.20, 263.7935228039, 0.060,  +8.1419619549, 0.085, 0.094, 0.195
1732+094,   5, 24.7, 2013.20, 1995.54, 2020.20, 263.7432373074, 0.470,  +9.4495170931, 0.926, 0.119, 0.198
1732+389, 180, 34.0, 2011.51, 1987.50, 2021.45, 263.5857439030, 0.015, +38.9642897419, 0.012, 0.126, 0.143
1732-059,   5, 13.6, 2015.05, 2005.52, 2019.07, 263.8616014847, 0.198,  -5.9972807295, 0.418, 0.173, 0.405
1732-593,   2,  0.3, 2017.81, 2017.64, 2017.97, 264.3319690459, 0.036, -59.3616366543, 0.084, 0.130, 0.276
1733-197,   7,  5.4, 2017.88, 2014.68, 2020.06, 264.1761785286, 0.067, -19.7427921520, 0.244, 0.316, 0.815
1733-339,   6,  5.8, 2017.95, 2014.44, 2020.26, 264.2409357124, 1.364, -34.0084581916, 2.657, 2.296, 5.894
1733-565,   5, 30.3, 1998.54, 1988.01, 2018.36, 264.3990435192, 1.951, -56.5675433615, 1.069, 6.054, 3.830
1734+063,   9, 24.2, 2014.71, 1995.54, 2019.73, 264.3072042956, 0.055,  +6.3509922820, 0.062, 0.248, 0.201
1734+065,   5,  8.6, 2017.41, 2011.59, 2020.20, 264.1190987679, 0.107,  +6.5298686002, 0.254, 0.185, 0.380
1734+363,  13, 24.2, 2008.55, 1995.61, 2019.85, 263.9503609513, 0.093, +36.2793365195, 0.059, 0.224, 0.230
1734+508,   7, 24.4, 2002.30, 1994.21, 2018.61, 263.9541882738, 0.102, +50.8198794567, 0.086, 0.128, 0.217
1734-228,   7, 13.0, 2016.76, 2007.03, 2020.06, 264.2584738970, 0.137, -22.8653869106, 0.273, 0.384, 0.932
1735-150,   5, 13.6, 2015.16, 2005.55, 2019.19, 264.5484812350, 0.099, -15.0501654482, 0.164, 0.132, 0.330
1735-162,   3,  2.1, 2019.52, 2018.26, 2020.36, 264.4765096489, 1.186, -16.2556417537, 2.029, 1.935, 3.826
1736+324,  42, 24.2, 2015.21, 1996.37, 2020.60, 264.6687575853, 0.042, +32.4025070873, 0.034, 0.222, 0.276
1737+222,   5, 22.5, 2008.47, 1996.01, 2018.50, 265.0244286583, 0.030, +22.1836036990, 0.070, 0.087, 0.145
1737+339,   5, 23.5, 2013.39, 1996.37, 2019.85, 264.8973439559, 0.136, +33.9689426527, 0.077, 0.183, 0.245
1737-081,  15, 15.3, 2016.76, 2005.42, 2020.69, 265.0065258126, 0.051,  -8.1874393851, 0.068, 0.148, 0.282
1738+032,   5, 13.5, 2012.37, 2005.36, 2018.84, 265.1549958519, 0.108,  +3.1966222473, 0.191, 0.233, 0.346
1738+197,   5, 12.6, 2015.31, 2006.96, 2019.53, 265.1123770983, 0.023, +19.7221332368, 0.056, 0.132, 0.229
1738+451,   5, 23.5, 2013.50, 1996.61, 2020.14, 265.0265526513, 0.126, +45.1139918858, 0.068, 0.107, 0.171
1738+476,  83, 33.2, 2009.29, 1988.24, 2021.47, 264.9880378016, 0.029, +47.6328781928, 0.022, 0.173, 0.191
1738+499,  77, 26.9, 2012.46, 1994.19, 2021.11, 264.8641270615, 0.035, +49.9176023072, 0.026, 0.183, 0.251
1738-336,   5,  5.8, 2017.83, 2014.44, 2020.26, 265.5153727442, 0.636, -33.6928929808, 1.592, 2.229, 4.812
1739+438,   5, 23.7, 2013.48, 1996.44, 2020.14, 265.2039606322, 0.054, +43.8044862685, 0.077, 0.100, 0.139
1739+522,2337, 33.3, 1999.30, 1988.01, 2021.29, 265.1540743583, 0.005, +52.1953909459, 0.005, 0.129, 0.156
1739-152,   6, 13.7, 2013.44, 2005.50, 2019.19, 265.5485952251, 0.035, -15.2914331199, 0.325, 0.184, 0.453
1740+134,   6,  5.1, 2017.72, 2014.42, 2019.53, 265.7645501192, 2.146, +13.4433652421, 1.123, 4.134, 3.505
1740+478,   5, 23.5, 2013.51, 1996.61, 2020.14, 265.3950913841, 0.077, +47.8590379348, 0.047, 0.117, 0.134
1740-169,   3,  6.7, 2016.84, 2012.49, 2019.19, 265.7759097098, 0.110, -16.9711020594, 0.100, 0.124, 0.300
1740-190,   7, 14.7, 2016.11, 2005.36, 2020.06, 265.7481215134, 0.209, -19.0523777553, 0.339, 0.306, 0.743
1740-309,   4,  5.8, 2017.84, 2014.44, 2020.26, 265.8245292226, 2.347, -30.9718490286, 2.421, 6.857, 8.046
1740-517,  15, 27.0, 2015.38, 1992.40, 2019.37, 266.1060670053, 3.112, -51.7454798988, 7.653, 0.848, 0.826
1741+196,   5, 14.0, 2015.08, 2005.55, 2019.53, 265.9909694373, 0.081, +19.5858387406, 0.085, 0.122, 0.196
1741+279,   5,  6.6, 2017.86, 2013.47, 2020.06, 265.9851556975, 0.104, +27.8806524776, 0.123, 0.139, 0.228
1741+597,   4,  3.7, 2017.73, 2015.54, 2019.20, 265.6333337836, 0.244, +59.7518699563, 0.053, 0.184, 0.189
1741-038,4815, 40.0, 2003.14, 1981.46, 2021.48, 265.9952338973, 0.003,  -3.8346157833, 0.004, 0.171, 0.232
1741-312,   3,  1.1, 2018.56, 2018.01, 2019.07, 266.0982418909, 1.520, -31.2767480621, 3.244, 4.891, 7.069
1742+228,   4, 22.5, 2006.28, 1996.01, 2018.50, 266.2694535483, 0.031, +22.8800214738, 0.083, 0.197, 0.369
1742+378,   4, 23.4, 2012.48, 1996.44, 2019.85, 265.9485263078, 0.071, +37.7982860094, 0.098, 0.106, 0.169
1742+402,   5, 23.8, 2013.37, 1996.44, 2020.20, 266.1045656810, 0.671, +40.2467059139, 0.293, 0.372, 0.343
1742+724,   4,  3.0, 2017.87, 2016.11, 2019.16, 265.3452411952, 1.059, +72.4144359166, 0.103, 0.396, 0.241
1742-078,   7, 16.5, 2013.12, 2002.09, 2018.61, 266.3629372966, 0.026,  -7.8844299899, 0.140, 0.215, 0.454
1742-088,   5, 11.6, 2014.34, 2007.03, 2018.61, 266.1983411256, 0.339,  -8.8206474239, 0.295, 0.193, 0.399
1743+173,  92, 33.5, 2008.83, 1987.50, 2021.04, 266.3967007225, 0.021, +17.3337286911, 0.030, 0.208, 0.322
1743+182,   5, 22.4, 2008.50, 1996.01, 2018.38, 266.4830307496, 0.168, +18.2473382878, 0.219, 0.121, 0.220
1743-548,   2,  0.7, 2018.03, 2017.70, 2018.36, 266.8518130147, 0.152, -54.8393268244, 0.679, 0.090, 0.218
1744+260,   5, 14.6, 2015.16, 2005.52, 2020.14, 266.7011620132, 0.050, +26.0556540632, 0.119, 0.130, 0.238
1745+030,   6,  5.8, 2018.47, 2014.61, 2020.36, 266.9138114986, 4.822,  +3.0804983519, 8.690, 4.108, 6.336
1745+085,   5, 13.3, 2015.52, 2006.96, 2020.26, 267.0260850070, 0.081,  +8.5386904466, 0.162, 0.168, 0.373
1745+624, 859, 28.6, 2002.79, 1992.81, 2021.42, 266.5584755527, 0.014, +62.4485384160, 0.007, 0.219, 0.253
1745+643,   2,  1.2, 2019.59, 2018.97, 2020.20, 266.5278250045, 0.621, +64.3637944921, 0.018, 0.251, 0.264
1745+670,   7, 12.6, 2017.03, 2007.58, 2020.20, 266.4764905746, 0.148, +67.0636939745, 0.099, 0.556, 0.432
