iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec
0324-328,   2,  1.9, 2017.48, 2016.51, 2018.44,  51.5626898260, 0.973, -32.7236218002, 0.423
0324-379,   2,  5.2, 2015.86, 2013.28, 2018.44,  51.5125020706, 0.238, -37.7692168587, 1.113
0325+005,   2, 23.0, 2007.02, 1995.54, 2018.50,  51.9967312942, 0.043,  +0.7396462823, 0.193
0325+023,   4, 18.6, 2009.96, 1999.86, 2018.50,  51.9758124604, 0.153,  +2.5616618638, 0.099
0325+256,   4, 11.0, 2014.28, 2007.03, 2018.07,  52.1847862777, 0.312, +25.8689995099, 0.366
0325+395,  36, 23.1, 2015.18, 1996.43, 2019.52,  52.2096336878, 0.043, +39.6790462030, 0.045
0325-182,   2, 10.2, 2013.62, 2008.52, 2018.72,  51.9305901760, 0.201, -18.0616744032, 0.102
0325-222,   5, 20.5, 2008.99, 1997.50, 2018.05,  51.9996832567, 0.230, -22.0351098304, 0.405
0326+277,  21, 29.1, 1997.07, 1988.01, 2017.06,  52.4902892319, 0.162, +27.9376386746, 0.120
0326+349,   3, 21.9, 2009.86, 1996.37, 2018.23,  52.3139787568, 0.092, +35.1683308925, 0.179
0327+364,   3, 21.8, 2009.88, 1996.43, 2018.23,  52.6448572757, 0.098, +36.6613995118, 0.614
0327+467,   6, 22.1, 2011.29, 1996.61, 2018.73,  52.6359473820, 0.078, +46.9398036485, 0.034
0327-241,   7, 21.1, 2011.67, 1997.50, 2018.58,  52.4753148120, 0.100, -23.9524370366, 0.189
0328+238,   2,  1.4, 2018.30, 2017.60, 2018.99,  52.9478249941, 0.285, +24.0528310635, 0.057
0328-060,   2,  4.3, 2016.76, 2014.59, 2018.92,  52.6437845780,10.027,  -5.8562983985,24.230
0329+654,   2,  7.0, 2015.08, 2011.59, 2018.58,  53.4864072805, 0.470, +65.6156070014, 0.079
0329-110,   3, 21.4, 2010.17, 1997.35, 2018.72,  52.9614862001, 0.915, -10.8654182128, 1.276
0329-255,   4, 12.5, 2013.71, 2005.55, 2018.07,  52.7871692923, 0.100, -25.4120183516, 0.270
0329-404,   3,  8.5, 2014.94, 2009.58, 2018.11,  52.7129330924, 0.244, -40.2379438488, 0.261
0331+022,   3, 21.2, 2004.59, 1997.30, 2018.50,  53.5414491962, 0.403,  +2.4360137161, 0.375
0332+078, 185, 24.8, 2015.04, 1995.54, 2020.33,  53.7221528269, 0.020,  +8.0040053166, 0.028
0332-375,   2,  9.1, 2013.87, 2009.31, 2018.44,  53.5642704710, 0.080, -37.4286288933, 0.855
0332-403, 806, 31.4, 2014.43, 1989.31, 2020.67,  53.5568936948, 0.019, -40.1403883158, 0.012
0333+321, 138, 37.9, 2002.85, 1981.46, 2019.37,  54.1254483546, 0.023, +32.3081506571, 0.025
0333-073,   4, 13.4, 2013.90, 2005.52, 2018.92,  53.9877295958, 0.134,  -7.1655144785, 0.346
0334+014,   3, 14.3, 2009.35, 2004.17, 2018.51,  54.3212826946, 0.183,  +1.6229854777, 0.272
0334+309,   1,  0.0, 2020.52, 2020.52, 2020.52,  54.5014279887, 0.000, +31.1027199182, 0.000
0334-131,  10, 23.1, 2015.63, 1997.35, 2020.49,  54.1459825840, 0.048, -13.0346277076, 0.105
0334-207,   4, 11.1, 2014.07, 2006.96, 2018.07,  54.1900476814, 0.240, -20.6103251448, 0.572
0334-546,  50, 31.3, 2010.39, 1988.01, 2019.34,  53.9746868046, 0.061, -54.5069763282, 0.063
0335+599,   2, 24.0, 2006.60, 1994.61, 2018.58,  54.7891362340, 0.901, +60.1491594978, 0.218
0335-122,   4, 21.4, 2010.46, 1997.35, 2018.73,  54.4810481320, 0.054, -12.0679286688, 0.333
0335-364,  21, 21.5, 2008.13, 1998.29, 2019.75,  54.2250978239, 0.185, -36.2683955504, 0.179
0336+133,   3,  1.6, 2018.04, 2017.47, 2019.06,  54.9326922943, 0.243, +13.4843965893, 0.296
0336+473,   3, 22.1, 2009.92, 1996.61, 2018.73,  55.0449536096, 0.119, +47.5409209261, 0.089
0336+539,   2,  5.5, 2015.77, 2013.03, 2018.51,  55.0270394015, 0.209, +54.0941047573, 2.270
0336-017,   4, 11.7, 2014.33, 2007.24, 2018.92,  54.7541090110, 0.100,  -1.5548909784, 0.082
0336-019,2638, 39.2, 2005.79, 1981.46, 2020.63,  54.8789074194, 0.006,  -1.7766122405, 0.006
0337+337,   4, 21.9, 2011.67, 1996.37, 2018.27,  55.2915570058, 0.169, +33.8726793248, 0.140
0338+388,   3,  3.8, 2016.60, 2014.48, 2018.27,  55.5677870555, 0.146, +38.9850767299, 0.103
0338+480,   3, 22.2, 2009.95, 1996.61, 2018.84,  55.5431361898, 0.086, +48.1630389999, 0.124
0338-030,   4, 11.0, 2014.06, 2007.03, 2018.05,  55.1358153899, 0.103,  -2.9150640362, 0.085
0338-214, 190, 33.3, 2011.97, 1987.22, 2020.52,  55.1483660732, 0.030, -21.3253255949, 0.030
0339+683,   2, 13.0, 2012.07, 2005.55, 2018.58,  56.1726717569, 1.046, +68.4632806175, 0.068
0340+362, 118, 24.1, 2014.95, 1996.43, 2020.52,  55.8706350628, 0.024, +36.3701193926, 0.025
0340-140,   3, 13.2, 2012.01, 2005.52, 2018.73,  55.6874495463, 0.045, -13.9143500269, 0.301
0340-302,   1,  0.0, 2020.02, 2020.02, 2020.02,  55.6680951249, 0.000, -30.1328479542, 0.000
0341+065,   2,  0.7, 2019.87, 2019.52, 2020.23,  55.9957467520, 0.211,  +6.7322762406, 0.208
0341+158,  26, 31.2, 2002.07, 1988.64, 2019.79,  56.0965506431, 0.045, +15.9953803649, 0.077
0341+729,   2,  3.8, 2016.85, 2014.97, 2018.73,  56.8959919129, 0.141, +73.1508115386, 0.179
0341-256,   5, 20.6, 2009.02, 1997.50, 2018.11,  55.8313495946, 0.134, -25.5048350836, 0.270
0342+147,  66, 29.7, 2008.39, 1990.83, 2020.57,  56.2767355604, 0.034, +14.8970995471, 0.041
0342+538,   6, 16.1, 2012.23, 2002.37, 2018.51,  56.6437672282, 0.153, +54.0164192120, 0.059
0343+485,   3,  1.0, 2018.61, 2018.01, 2018.99,  56.7983889579, 0.028, +48.7104092123, 0.021
0344+199,   5, 24.0, 2009.47, 1996.00, 2020.05,  56.8731633839, 0.093, +20.0814009303, 0.234
0344+235,   6, 23.8, 2010.98, 1996.00, 2019.79,  56.9879654189, 0.065, +23.6653679663, 0.152
0344+558,   3, 13.2, 2012.86, 2005.42, 2018.57,  56.9867169893, 0.137, +55.9587718024, 0.097
0345+085,   2,  0.7, 2019.87, 2019.52, 2020.23,  57.0434005753, 0.003,  +8.7024612980, 0.142
0345+416,   3, 14.4, 2012.55, 2004.40, 2018.84,  57.1880097844, 0.109, +41.8207432308, 0.229
0345+460, 244, 23.9, 2013.82, 1996.61, 2020.48,  57.3280898819, 0.015, +46.1665716444, 0.012
0346+209,   4, 22.1, 2006.86, 1996.00, 2018.11,  57.4384590525, 0.029, +21.0794338963, 0.137
0346+514,   3, 16.2, 2011.84, 2002.37, 2018.57,  57.6043809921, 0.283, +51.6440929063, 0.027
0346+800,   8, 22.9, 2013.03, 1997.65, 2020.51,  58.6921918065, 0.561, +80.1580131829, 0.090
0346-163,   4, 21.2, 2011.93, 1997.50, 2018.73,  57.1636280231, 0.065, -16.1715977142, 0.159
0346-279, 205, 22.7, 2014.57, 1997.65, 2020.38,  57.1589356889, 0.024, -27.8204349090, 0.028
0347-211, 192, 22.7, 2015.59, 1997.50, 2020.17,  57.4909444878, 0.024, -21.0465948844, 0.052
0348+049,   2, 23.0, 2007.02, 1995.54, 2018.51,  57.7258433103, 0.274,  +5.1058861041, 0.238
0348-031,   4,  6.1, 2015.44, 2011.97, 2018.05,  57.8140288356, 0.083,  -3.0216118711, 0.457
0348-120,   7, 21.5, 2013.67, 1997.35, 2018.84,  57.7957371915, 0.127, -11.8896291537, 0.091
0348-326,   2, 16.4, 2010.29, 2002.09, 2018.50,  57.6804840084, 0.184, -32.5498416336, 0.224
0349+662,   2, 11.6, 2012.79, 2006.96, 2018.61,  58.5154133784, 0.141, +66.3572567753, 0.465
0350+177,   3,  1.5, 2018.02, 2017.47, 2018.99,  58.2204857222, 2.780, +17.9102189507,21.681
0350+465,   8, 23.2, 2013.69, 1996.61, 2019.77,  58.6250485637, 0.043, +46.7218750444, 0.118
0350-253,   4, 12.6, 2013.72, 2005.52, 2018.11,  58.0460515470, 0.107, -25.2472965053, 0.180
0351+045,   2, 23.0, 2007.02, 1995.54, 2018.51,  58.6005370141, 0.091,  +4.6853513285, 0.170
0351+390,   3,  1.0, 2018.44, 2018.01, 2019.06,  58.8191270474, 0.079, +39.1527237636, 0.145
0352+123,   2,  0.7, 2019.87, 2019.52, 2020.23,  58.9399990413, 0.343, +12.5294670278, 0.187
0352+605,   6, 24.0, 2009.31, 1994.61, 2018.61,  59.1049948937, 0.155, +60.7327720782, 0.145
0352-164,   4, 13.5, 2013.92, 2005.36, 2018.84,  58.6042847243, 0.237, -16.2729030710, 0.314
0353+289,   4, 21.7, 2011.65, 1996.37, 2018.11,  59.0352581344, 0.042, +29.0617557011, 0.135
0354+000,   2,  4.6, 2016.74, 2014.41, 2019.06,  59.2261756264, 0.264,  +0.2253838962, 1.061
0354+231,   6, 22.1, 2005.75, 1996.00, 2018.11,  59.3400412168, 0.064, +23.3316181118, 0.154
0354+559,   2, 16.2, 2010.47, 2002.37, 2018.57,  59.6257840307, 0.115, +56.1123501760, 0.276
0354+599,   2, 24.0, 2006.61, 1994.61, 2018.61,  59.7609996913, 0.416, +60.0894637440, 0.039
0354-405,   4,  1.2, 2018.86, 2018.06, 2019.25,  59.0872822836, 0.137, -40.3581080639, 0.018
0355+055,   5, 23.0, 2008.52, 1995.54, 2018.57,  59.4421903301, 0.165,  +5.7086830580, 0.142
0355+508,1045, 41.1, 2001.15, 1979.59, 2020.68,  59.8739470070, 0.038, +50.9639338863, 0.029
0355-079,   4, 20.7, 2011.64, 1997.35, 2018.05,  59.4303885092, 0.098,  -7.8540465015, 0.155
0355-483,   7, 27.6, 2007.28, 1990.74, 2018.30,  59.3413251172, 0.331, -48.2042105207, 0.261
0355-669,  21, 15.7, 2009.72, 2003.60, 2019.28,  58.9495142138, 0.386, -66.7593937041, 0.137
0356+278,   3, 12.7, 2013.63, 2005.52, 2018.23,  59.8663982329, 0.055, +27.9733464548, 0.044
0356+322,   4, 21.9, 2011.67, 1996.37, 2018.27,  59.9371371690, 0.134, +32.3464321932, 0.076
0356-033,   3,  4.8, 2016.16, 2013.28, 2018.05,  59.8467054506, 1.113,  -3.1761175282, 0.116
0357+057,   3, 23.0, 2009.51, 1995.54, 2018.57,  60.0488973747, 0.033,  +5.8453119454, 0.282
0357-263,   6, 22.1, 2009.76, 1997.50, 2019.59,  59.8903411104, 0.202, -26.2587030996, 0.332
0358+031,   1,  0.0, 2018.87, 2018.87, 2018.87,  60.2989380989, 0.000,  +3.3079508961, 0.000
0358+040,   5, 12.9, 2012.32, 2005.65, 2018.57,  60.3329706871, 0.096,  +4.2262242680, 0.149
0358+210,  92, 24.3, 2014.17, 1996.00, 2020.27,  60.4381920006, 0.020, +21.1746075131, 0.036
0358-162,   4, 13.3, 2014.01, 2005.55, 2018.84,  60.2776531212, 0.055, -16.1108362647, 0.157
0359-151,   4, 13.3, 2014.01, 2005.52, 2018.84,  60.5699469695, 0.096, -14.9724985483, 0.236
0359-294,   4, 20.5, 2011.75, 1997.65, 2018.11,  60.3395157307, 0.285, -29.3574526576, 0.350
0400+258,  94, 31.8, 2006.84, 1987.57, 2019.37,  60.7732753547, 0.038, +26.0004174523, 0.030
0400-319,  99, 27.9, 2011.25, 1992.39, 2020.32,  60.5886083348, 0.058, -31.7905403909, 0.063
0401-248,   2,  0.8, 2018.61, 2018.23, 2018.99,  60.9239002087, 0.117, -24.7356828827, 0.052
0402+379,   4, 21.9, 2011.70, 1996.43, 2018.33,  61.4552619052, 1.371, +38.0589540813, 0.332
0402+682,   2, 23.3, 2006.95, 1995.30, 2018.61,  61.9548568710, 0.130, +68.3587872642, 0.077
0402-362, 780, 31.7, 2005.55, 1988.96, 2020.69,  60.9739579163, 0.013, -36.0838647686, 0.017
0403+064,   3, 23.0, 2009.51, 1995.54, 2018.58,  61.6429478970, 0.075,  +6.6208301493, 0.160
0403+768,   3, 16.4, 2012.02, 2002.37, 2018.73,  62.6900449875, 0.822, +76.9459204055, 0.276
0403-132, 181, 32.5, 2015.18, 1988.04, 2020.57,  61.3916807811, 0.016, -13.1371363485, 0.022
0403-179,   6, 21.4, 2010.96, 1997.50, 2018.88,  61.5510188333, 0.123, -17.8327576279, 0.199
0404+065,   2,  2.5, 2017.32, 2016.05, 2018.58,  61.9077907240, 0.014,  +6.6345907483, 0.118
0404+075,   3, 16.2, 2011.79, 2002.37, 2018.58,  61.8711944967, 0.117,  +7.7020754640, 0.183
0404-240,   4,  9.7, 2014.50, 2008.52, 2018.23,  61.6639168681, 0.082, -23.9177188286, 0.305
0405+304,  10, 24.8, 2001.21, 1993.52, 2018.33,  62.0849065195, 0.097, +30.5418029605, 0.210
0405-015,   4,  7.2, 2016.67, 2012.11, 2019.27,  62.0772255510, 0.040,  -1.3763597620, 0.299
0405-123,  44, 26.9, 2007.64, 1992.39, 2019.25,  61.9517957460, 0.035, -12.1935164955, 0.068
0405-331,   4, 16.4, 2012.51, 2002.09, 2018.50,  61.8913072263, 0.111, -33.0628772369, 0.389
0405-385, 401, 29.9, 2009.71, 1990.74, 2020.64,  61.7459805829, 0.024, -38.4411228689, 0.033
0406+065,   3, 13.1, 2012.84, 2005.52, 2018.58,  62.3576987811, 0.058,  +6.6764175139, 0.063
0406+121,  43, 31.3, 1999.52, 1987.50, 2018.84,  62.3417029620, 0.039, +12.2944021516, 0.059
0406-056,   4, 20.7, 2009.50, 1997.35, 2018.07,  62.2485414350, 0.095,  -5.4945938445, 0.262
0406-127,  58, 30.0, 2010.72, 1989.68, 2019.68,  62.2740405473, 0.039, -12.6467066062, 0.055
0407-170,   4, 21.4, 2012.01, 1997.50, 2018.88,  62.4055597370, 0.198, -16.9265378999, 0.543
0407-199,   5, 12.5, 2014.59, 2007.03, 2019.54,  62.4189548467, 0.173, -19.8004953078, 0.386
0407-658,   4, 17.2, 1996.90, 1990.74, 2007.97,  62.0849089758,14.357, -65.7525222290, 3.516
0408+085,   2,  4.4, 2016.43, 2014.25, 2018.61,  62.8910730168, 0.044,  +8.7198378234, 0.261
0409+000,   3, 23.1, 2009.58, 1995.54, 2018.61,  63.1394024469, 0.164,  +0.1801389795, 0.369
0409+045,   3, 23.1, 2009.58, 1995.54, 2018.61,  63.1591125469, 0.139,  +4.6350098710, 0.189
0409+188,   4, 22.9, 2006.51, 1996.00, 2018.88,  63.1914341304, 0.040, +18.9436322900, 0.346
0409+229,  21, 23.8, 2004.22, 1996.00, 2019.77,  63.1819452996, 0.038, +23.0848479732, 0.046
0409+527,   3, 13.0, 2012.91, 2005.55, 2018.57,  63.4045265519, 0.147, +52.8480400677, 0.088
0409-280,   4,  7.6, 2015.12, 2010.59, 2018.23,  62.8551338386, 0.070, -27.9724474183, 0.135
0410+110,  45, 12.8, 2016.69, 2007.58, 2020.35,  63.4180875108, 0.045, +11.2041072483, 0.046
0410+168,   1,  0.0, 2020.23, 2020.23, 2020.23,  63.3430321337, 0.000, +16.9975278492, 0.000
0411+054,   4, 23.1, 2010.81, 1995.54, 2018.61,  63.6573643542, 1.780,  +5.5784244099, 0.730
0411+245,   3,  0.9, 2018.46, 2018.14, 2018.99,  63.5618143125, 0.297, +24.6886949823, 0.686
0411+341,   4, 22.0, 2011.44, 1996.37, 2018.33,  63.6552325681, 0.448, +34.3142249684, 0.439
0411-063,   4, 13.7, 2013.43, 2004.40, 2018.07,  63.3676650153, 0.114,  -6.2504142856, 0.338
0412+447,   4, 22.3, 2007.58, 1996.61, 2018.88,  63.9855271770, 0.076, +44.8804677225, 0.075
0413-210,   7, 21.1, 2011.72, 1997.50, 2018.58,  64.0181655700, 0.102, -20.9409770248, 0.259
0414+548,   2,  4.0, 2016.59, 2014.59, 2018.58,  64.5805844303, 0.001, +54.9542597170, 0.308
0414-157,   1,  0.0, 2020.38, 2020.38, 2020.38,  64.1326802375, 0.000, -15.6148981332, 0.000
0414-189, 215, 33.6, 2012.98, 1987.12, 2020.68,  64.1522685468, 0.049, -18.8523167162, 0.066
0414-253,   1,  0.0, 2020.02, 2020.02, 2020.02,  64.1182815337, 0.000, -25.2213454285, 0.000
0414-337,   3, 16.4, 2011.67, 2002.09, 2018.51,  64.0854610168, 0.192, -33.6589870074, 0.384
0414-341,   3, 16.4, 2011.67, 2002.09, 2018.50,  64.0418933481, 0.238, -34.0511004367, 1.162
0415+211,   3,  0.9, 2018.48, 2018.14, 2019.06,  64.6678513929, 0.077, +21.2753203072, 0.387
0415+379,   9, 18.5, 2006.09, 1999.78, 2018.33,  64.5886550591, 0.365, +38.0266112166, 0.283
0415+398, 146, 24.1, 2014.75, 1996.43, 2020.57,  64.8439563260, 0.022, +39.9247160290, 0.017
0415+572,   3, 24.0, 2009.26, 1994.61, 2018.58,  64.8308872330, 0.237, +57.3833289227, 0.201
0416-216,   4, 11.2, 2014.16, 2007.03, 2018.27,  64.7517434356, 0.069, -21.5432432080, 0.180
0417-302,   3, 16.4, 2010.46, 2002.09, 2018.51,  64.9466876244, 0.513, -30.1732924924, 0.478
0418+437,   3, 13.4, 2012.94, 2005.52, 2018.88,  65.4657289455, 0.126, +43.8695638289, 0.088
0418+532,  13, 26.0, 2017.01, 1994.61, 2020.65,  65.6849953881, 0.075, +53.4072952571, 0.045
0418-151,   4, 21.4, 2012.02, 1997.50, 2018.92,  65.0766390134, 0.019, -15.0240490092, 0.036
0419+308,   4, 11.4, 2014.09, 2006.96, 2018.35,  65.5884323137, 0.223, +30.9693648877, 0.219
0419-068,   3,  6.6, 2015.59, 2011.49, 2018.07,  65.5449809296, 0.126,  -6.7292584226, 0.108
0420+022, 284, 25.1, 2015.75, 1995.54, 2020.68,  65.7175610500, 0.008,  +2.3241474808, 0.022
0420+210,   3, 15.7, 2012.66, 2002.56, 2018.27,  65.7582850296, 0.105, +21.1339241784, 0.168
0420+417,  50, 27.2, 2004.42, 1989.11, 2016.36,  65.9833741232, 0.031, +41.8340869438, 0.028
0420-014,1799, 39.2, 1997.86, 1981.46, 2020.62,  65.8158363412, 0.008,  -1.3425182109, 0.010
0420-206,   3,  3.8, 2016.68, 2014.44, 2018.27,  65.7019226968, 0.408, -20.5822316161, 0.202
0421+019,   3, 23.1, 2009.60, 1995.54, 2018.67,  66.0356751286, 0.118,  +2.0736011716, 0.280
0421+023,   2,  8.0, 2014.69, 2010.70, 2018.67,  66.0107403256, 0.351,  +2.4451759967, 0.243
0421+145,   5, 22.9, 2007.32, 1996.00, 2018.88,  66.0978781232, 0.140, +14.7046340450, 0.128
0421+464,   3,  1.0, 2018.63, 2018.01, 2018.99,  66.1631887911, 0.256, +46.6089668579, 0.047
0421+683,   3, 14.8, 2011.49, 2003.82, 2018.67,  66.7086252375, 0.255, +68.4313692979, 0.051
0422+004, 137, 35.6, 2011.28, 1984.81, 2020.38,  66.1951752574, 0.023,  +0.6017581811, 0.029
0422+079,   3, 13.1, 2012.94, 2005.55, 2018.67,  66.2400119507, 0.085,  +8.0881464026, 0.143
0422+224,   3,  0.9, 2018.49, 2018.14, 2019.06,  66.4247739773, 0.330, +22.5853470891, 0.329
0422-380, 106, 29.7, 2012.20, 1990.74, 2020.42,  66.1760155098, 0.329, -37.9391067489, 0.078
0422-389,   6,  9.9, 2017.22, 2009.37, 2019.25,  66.1404842628, 0.112, -38.8115674847, 0.074
0423+051,  19, 18.5, 2001.05, 1990.83, 2009.29,  66.6525171314, 0.098,  +5.3055201077, 0.102
0423+233,  18, 24.1, 2010.04, 1996.00, 2020.08,  66.7322283643, 0.040, +23.4610093104, 0.066
0423+237,   4, 22.1, 2009.80, 1996.20, 2018.27,  66.7332094768, 0.049, +23.8407180042, 0.103
0423+297,   3, 11.2, 2014.15, 2007.03, 2018.27,  66.6259422797, 0.130, +29.8730371283, 0.076
0423-163,   4, 21.4, 2012.04, 1997.50, 2018.92,  66.4732232857, 1.198, -16.2111759245, 2.884
0424+128,   1,  0.0, 2018.88, 2018.88, 2018.88,  66.7252716652, 0.000, +12.9506255474, 0.000
0424+328,   4, 22.0, 2011.44, 1996.37, 2018.35,  67.0242032472, 0.173, +32.9977900466, 0.166
0424+414,   3, 22.4, 2009.91, 1996.43, 2018.88,  66.9418564787, 0.093, +41.5503055329, 0.092
0424+670,   1,  0.0, 2018.67, 2018.67, 2018.67,  67.2751044886, 0.000, +67.1712580804, 0.000
0424-131,   1,  0.0, 2020.38, 2020.38, 2020.38,  66.7804386300, 0.000, -13.0482544231, 0.000
0425+048,  10, 23.2, 2003.82, 1994.55, 2017.78,  66.9482105572, 0.066,  +4.9523126574, 0.160
0425+174,   6, 23.1, 2009.29, 1996.00, 2019.06,  67.1484736591, 0.012, +17.5398854786, 0.090
0425-071,   5, 12.7, 2012.13, 2005.36, 2018.11,  66.8589967589, 0.105,  -7.0086842900, 0.117
0426+181,   8,  2.8, 2018.34, 2016.74, 2019.54,  67.3714735657, 0.085, +18.2644939585, 0.225
0426+273,  76, 23.9, 2009.43, 1996.37, 2020.29,  67.4706698744, 0.021, +27.4105211537, 0.034
0426+332,   4, 12.9, 2013.73, 2005.42, 2018.35,  67.4696714295, 0.283, +33.3171829600, 0.275
0426-126,   1,  0.0, 2020.38, 2020.38, 2020.38,  67.1869419032, 0.000, -12.5047371846, 0.000
0426-380, 104, 29.8, 2012.20, 1989.31, 2019.12,  67.1684344565, 0.021, -37.9387724033, 0.032
0427-055,   3,  3.7, 2016.59, 2014.44, 2018.11,  67.5883340652, 0.181,  -5.3955158020, 0.341
0427-230,   1,  0.0, 2020.02, 2020.02, 2020.02,  67.5303279621, 0.000, -22.9124257195, 0.000
0427-502,   7,  2.8, 2016.50, 2015.35, 2018.18,  67.1776341033, 0.035, -50.0928595224, 0.229
0428+205,   3, 16.2, 2012.52, 2002.09, 2018.33,  67.7656725863, 0.724, +20.6261841528, 1.916
0428-042,   4, 12.6, 2013.71, 2005.50, 2018.11,  67.8670356238, 0.033,  -4.1075887654, 0.110
0428-252,   3,  3.8, 2016.68, 2014.44, 2018.27,  67.5668168200, 0.171, -25.1274896862, 0.236
0429+174,   8, 23.8, 2011.25, 1996.00, 2019.79,  67.9890801456, 0.084, +17.5266042624, 0.167
0429+415,   3, 22.5, 2009.98, 1996.43, 2018.92,  68.1520944033, 0.564, +41.6412357104, 0.306
0429+448,   3,  1.0, 2018.66, 2018.01, 2019.06,  68.1682555374, 0.165, +45.0038226357, 0.179
0430+052, 166, 41.0, 2001.45, 1979.59, 2020.61,  68.2962313857, 0.041,  +5.3543387089, 0.030
0430+289, 181, 24.6, 2010.56, 1995.89, 2020.51,  68.4076244116, 0.017, +29.0987436496, 0.021
0430-163,   4, 13.6, 2014.01, 2005.36, 2018.92,  68.1211761214, 0.088, -16.2349078991, 0.237
0430-332,   5, 17.6, 2013.72, 2002.09, 2019.69,  68.1856842746, 0.270, -33.1533140972, 0.339
0431-512,   3, 13.4, 1993.27, 1988.01, 2001.38,  68.0882428607, 1.098, -51.1569960435, 0.881
0432+254,   3, 22.0, 2010.62, 1996.37, 2018.33,  68.8940956178, 0.166, +25.5499162750, 0.128
0432-148,   4, 21.4, 2012.13, 1997.50, 2018.92,  68.5792714105, 0.073, -14.7153772863, 0.233
0432-253,   3,  5.1, 2017.43, 2014.44, 2019.54,  68.5860686022, 0.070, -25.2426418378, 0.297
0432-606,   6,  9.1, 2015.55, 2008.70, 2017.84,  68.3921185180, 0.370, -60.5038248237, 0.286
0433+295,   4, 16.0, 2012.29, 2002.37, 2018.33,  69.2682306354, 0.057, +29.6705049801, 0.146
0433-101,   2,  0.2, 2019.82, 2019.75, 2019.90,  69.0474680325, 0.126, -10.0483798074, 0.059
0433-422,   4,  1.2, 2018.86, 2018.06, 2019.25,  68.6888072012, 0.154, -42.1855392889, 0.056
0434+299,   4, 22.0, 2011.48, 1996.37, 2018.38,  69.5206179874, 0.078, +30.0793104973, 0.056
0434-188, 288, 33.4, 2006.33, 1987.22, 2020.64,  69.2561780744, 0.029, -18.7468370728, 0.068
0434-240,   2,  3.9, 2016.38, 2014.44, 2018.33,  69.2136633611, 0.627, -23.9989175707, 1.209
0435+217,   3, 12.8, 2013.69, 2005.52, 2018.33,  69.7328540599, 0.123, +21.8861964016, 0.038
0435+487,   2,  0.2, 2018.81, 2018.70, 2018.92,  69.7462713687, 1.934, +48.8129490617, 0.559
0435-300,   3, 12.9, 2012.78, 2005.42, 2018.33,  69.4023695075, 0.067, -29.9011441055, 0.259
0436+052,   3, 14.4, 2012.56, 2004.35, 2018.72,  69.7594257988, 0.051,  +5.3454649117, 0.400
0436+306,   4, 22.0, 2011.48, 1996.37, 2018.38,  69.8240606183, 0.059, +30.7520979561, 0.043
0436+426,   4, 22.5, 2007.59, 1996.43, 2018.92,  70.0327983038, 0.181, +42.7445160666, 0.220
0436-089,   4, 20.8, 2011.78, 1997.35, 2018.11,  69.6578200362, 0.501,  -8.8059739625, 0.498
0436-129,  86, 22.8, 2012.98, 1997.35, 2020.20,  69.6459208559, 0.044, -12.8509330509, 0.062
0436-203,   4, 20.8, 2007.03, 1997.50, 2018.35,  69.7103734631, 0.192, -20.2073320115, 0.351
0437+145,   3, 14.6, 2013.44, 2004.33, 2018.92,  70.0880807768, 0.173, +14.6324865372, 0.065
0437+273,   5, 22.7, 2013.00, 1996.37, 2019.06,  70.1155808255, 0.084, +27.4779664504, 0.132
0437-303,   3, 16.2, 2011.78, 2002.37, 2018.57,  69.9716726994, 0.126, -30.2960070312, 0.132
0437-454, 177, 28.0, 2013.92, 1992.39, 2020.38,  69.7535610903, 0.027, -45.3729342073, 0.029
0437-719,   4,  2.4, 2015.96, 2015.35, 2017.76,  69.2682433915, 0.196, -71.8056014264, 0.054
0438+040,   2,  0.2, 2019.82, 2019.75, 2019.90,  70.3702577633, 0.012,  +4.1443449536, 0.005
0438+785,   3,  5.6, 2015.68, 2013.28, 2018.84,  71.4429811428, 7.486, +78.6494938569, 1.041
0438+824,   2,  1.1, 2017.78, 2017.24, 2018.33,  72.2508060204, 1.153, +82.5554019320, 0.040
0438-436,  80, 29.9, 2007.61, 1990.60, 2020.48,  70.0715831764, 0.088, -43.5523900482, 0.093
0439+186,   3,  1.6, 2018.04, 2017.47, 2019.06,  70.7131720848, 0.205, +18.7274836469, 0.554
0439+283,   2,  1.5, 2018.33, 2017.60, 2019.06,  70.6832672264, 0.108, +28.4273462748, 0.257
0439-299,   2,  3.7, 2016.48, 2014.60, 2018.35,  70.3312963732, 0.035, -29.8767688106, 2.624
0439-337,   3, 16.5, 2011.69, 2002.09, 2018.57,  70.3907004579, 0.286, -33.6677542341, 0.809
0440+209,   1,  0.0, 2019.02, 2019.02, 2019.02,  70.9065033466, 0.000, +21.0857412134, 0.000
0440+345,  73, 28.9, 2008.86, 1991.76, 2020.63,  70.8818133398, 0.023, +34.6851844778, 0.027
0440-003, 161, 33.1, 2012.59, 1987.59, 2020.67,  70.6610863426, 0.025,  -0.2953946853, 0.044
0440-285,   3, 20.7, 2010.20, 1997.65, 2018.35,  70.6569050617, 0.111, -28.4252321559, 0.288
0440-520,   2,  0.7, 2018.07, 2017.70, 2018.43,  70.4928212709, 0.269, -51.9150470700, 0.845
0441+106,   3, 22.5, 2010.22, 1995.54, 2018.05,  71.0519422114, 0.070, +10.7131287758, 0.024
